college_code,college_name,branch_code,branch_name,seat_type,category,closing_merit_no,closing_percentile
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618737210,Electronics and Telecommunication Engg,State Level,TFWS,38202,79.1656813
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618737210,Electronics and Telecommunication Engg,State Level,EWS,49378,72.5765063
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618761210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,117775,8.3872203
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618761210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,106793,23.1211380
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618761210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,102620,28.2732447
06187,"Sinhgad Academy of Engineering, Kondhwa (BK) Kondhwa-Saswad Road, Pune",0618761210,Mechanical Engineering,State Level,EWS,120606,3.6006941
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620319110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,118504,7.1040060
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620319110,Civil Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,117369,8.7877784
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620319110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,116264,10.5662165
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620319110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,107849,21.8821184
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620319110,Civil Engineering,State Level,EWS,114289,13.5287968
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,26964,85.5965895
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSCH,56759,67.4472840
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSTH,107504,22.2500723
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GVJH,48207,72.8974176
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,53994,69.3871747
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,41722,77.0311313
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,29427,84.1495823
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,30118,83.6470757
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,22194,88.0563059
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSCH,62271,63.7783399
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LVJH,86601,44.6471616
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LNT2H,43705,75.6738800
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,27579,85.0403264
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,GSTH,111292,17.5093411
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,LSTH,,
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,18548,89.9787910
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,27791,84.9850573
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,91440,39.4227966
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,37677,79.4751328
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,21918,88.1677532
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,26370,85.7225489
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,19048,89.7480201
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,19954,89.2748671
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,28229,84.8614274
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,21171,88.6475955
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,State Level,DEFOPENS,41145,77.1458362
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,State Level,TFWS,17731,90.4382847
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,State Level,DEFROBCS,42684,76.5571858
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620324510,Computer Engineering,State Level,EWS,24409,86.9162467
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,119441,5.5819534
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,121415,2.4401800
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,109268,20.1763116
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,109365,19.8474395
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT3H,105587,24.8766135
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,97901,32.5908894
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Home University Seats Allotted to Other Than Home University Candidates,LOPENH,107616,22.1694264
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,94678,35.9780390
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,78167,51.2600953
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620361210,Mechanical Engineering,State Level,EWS,122577,0.1005891
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,63637,62.3954246
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GSCH,91309,39.4227966
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GVJH,122483,0.3261331
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,68184,59.5292331
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,77374,51.9313711
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,86360,44.6471616
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,58267,66.4465439
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,LSCH,110124,19.1072714
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,86691,44.4022770
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,44702,75.3508645
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,85536,44.9868010
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,67493,59.7201871
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,112969,15.1013848
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,State Level,DEFOPENS,59169,66.0248119
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,State Level,TFWS,59318,65.7244332
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620362410,Mechatronics Engineering,State Level,EWS,74350,54.1780657
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOPENH,30561,83.4045178
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GSCH,51995,70.8665527
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GSTH,109276,20.1763116
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GNT1H,77446,51.9313711
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GNT2H,47722,73.2440997
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,GOBCH,35344,80.6330675
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOPENH,28909,84.2332613
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Home University Seats Allotted to Home University Candidates,LOBCH,35116,80.8718313
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,20288,89.0594645
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,34050,81.5143923
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,99353,32.1061359
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,21792,88.2550174
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,23549,87.2818426
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,State Level,DEFOPENS,40535,77.9458986
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,State Level,TFWS,19401,89.5284491
06203,"Marathwada Mitra Mandal's Institute of Technology, Lohgaon, Pune",0620399510,Artificial Intelligence and Data Science,State Level,EWS,25449,86.3472937
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,31067,83.2284916
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSCH,63708,62.3954246
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GVJH,63312,63.0502380
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT1H,53228,69.6045087
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,32982,82.1909278
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,32626,82.3877908
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,34683,81.0304563
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,30864,83.3155184
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSCH,69676,57.9292585
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LVJH,77758,51.6740911
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LNT2H,36131,80.3744535
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOBCH,34578,81.3782643
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,GSTH,120638,3.5945703
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,22216,88.0563059
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,35984,80.4540499
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,47738,73.2440997
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,33791,81.6296507
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,31165,83.1650789
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT3O,28743,84.2697705
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,25286,86.3666603
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,25876,86.0140851
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,37804,79.4751328
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,26454,85.7225489
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,State Level,DEFOPENS,43976,75.6487214
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,State Level,TFWS,20107,89.1304347
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,State Level,DEFROBCS,61736,64.0172786
06206,"Pune District Education Association's College of Engineering, Pune",0620624510,Computer Engineering,State Level,EWS,29105,84.1949276
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GOPENH,33300,81.9840420
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GSCH,66484,60.6284658
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GSTH,88073,42.7946749
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GVJH,76881,52.4476185
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT1H,51161,71.1976870
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT2H,34353,81.4109415
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GNT3H,35949,80.5336015
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,GOBCH,36416,80.2788844
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,LOPENH,31563,82.9381616
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,LSCH,67531,59.7201871
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Home University Seats Allotted to Home University Candidates,LOBCH,36103,80.4540499
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,25593,86.2682985
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,36984,79.5947693
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,35035,80.9167266
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,32558,82.4069575
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,27238,85.2978814
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,16109,91.2564151
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,39887,78.1473584
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,25569,86.2682985
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,State Level,DEFOPENS,31692,82.8743796
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,State Level,TFWS,21815,88.2550174
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,State Level,DEFROBCS,77023,52.2301039
06206,"Pune District Education Association's College of Engineering, Pune",0620624610,Information Technology,State Level,EWS,31031,83.2284916
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOPENH,48229,72.8974176
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSCH,101394,29.2342823
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT1H,62800,63.5478045
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GNT2H,64221,62.1442125
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,56962,67.4472840
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,34976,80.9167266
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOBCH,50966,71.2367422
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Home University Seats Allotted to Other Than Home University Candidates,LSCH,62693,63.7147595
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,29393,84.1495823
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,50511,71.4470469
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,37524,79.5309168
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,38441,79.1079584
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,State Level,DEFOPENS,60469,64.8863260
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,State Level,TFWS,25029,86.5103056
06206,"Pune District Education Association's College of Engineering, Pune",0620637210,Electronics and Telecommunication Engg,State Level,EWS,45401,74.7453210
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,122317,0.6466446
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,110751,18.3037194
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,108343,21.2317049
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,75752,53.8866742
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,,
06206,"Pune District Education Association's College of Engineering, Pune",0620661210,Mechanical Engineering,State Level,EWS,92587,38.6417086
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,121956,1.4547046
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,113527,14.6195704
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,74086,54.5241174
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GSCH,114228,13.5440394
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GVJH,109361,19.8474395
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT1H,88012,42.7946749
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT2H,120084,4.6459757
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GNT3H,95132,35.8351101
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,104679,25.4603297
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,LOPENH,98084,32.4992712
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Home University Seats Allotted to Other Than Home University Candidates,LOBCH,,
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,74041,54.5241174
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT3O,99197,32.1061359
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,96757,34.1210946
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,86742,43.3167495
06207,"Dr. D. Y. Patil Unitech Society's Dr. D. Y. Patil Institute of Technology, Pimpri, Pune",0620719110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSTO,99913,31.5015186
